0001713353,A1C6M8LCIX4M6M,5.0
0001713353,A1REUF3A1YCPHM,5.0
0001713353,A1YRBRK2XM5D5,5.0
0001713353,A1V8ZR5P78P4ZU,5.0
0001713353,A2ZB06582NXCIV,5.0
0001713353,ACPQVNRD3Z09X,5.0
0001713353,AVP0HXC9FG790,5.0
0001713353,A32MQTLQQN44WW,5.0
0001713353,A13CHIJPFCEP2M,5.0
0001713353,A324TTUBKTN73A,5.0
0001713353,ADLBKEDYXKXCH,5.0
0001713353,A3MVI1KIZQA9XB,5.0
0001713353,A2RE7WG349NV5D,5.0
0001713353,A2GSWEYW6Y4OIY,4.0
0001713353,AX8YZYILXC7LT,5.0
0001713353,ABZ2UEQ2JRYJ9,5.0
0001713353,A32B7QIUDQCD0E,5.0
0001713353,A25PQPZXU63223,5.0
0001713353,AUZXLPH8BN28C,5.0
0001713353,A2VXMOSOTK0W70,5.0
0001713353,A232U4KSNYAO2R,5.0
0001713353,A1RDVO9NPKWISU,5.0
0001713353,AHHHGMN33KF95,5.0
0001713353,A3H9YD6K9TVKDP,5.0
0001713353,A3M314LI9OYME,5.0
0001713353,A1YDQQJDRHM0FJ,5.0
0001713353,A1IL1A91CHGU53,5.0
0001713353,AHXMDCU0N15TN,5.0
0001713353,A2M46WTE5TR5WN,5.0
0001713353,ATHTCOG6BB6WK,5.0
0001713353,A3N7UC72L8TP0Z,5.0
0001713353,A255PQDLPOCUXP,5.0
0001713353,A3NHMUQN8HAVAW,5.0
0001713353,A30FZZMVK0N6CA,5.0
0001713353,A16KKR9J6JZELK,5.0
0001713353,AJZL08SGSYBDD,4.0
0001713353,A3MA68F62DFNVU,5.0
0001713353,A1VU0P0OF9DRMT,5.0
0001713353,A294QSAEH1Z7YI,3.0
0001713353,AC4I57VYBGO8P,5.0
0001713353,AKHVEPR68DGPN,4.0
0001713353,A189H5MS7ECVRX,5.0
0001713353,A1RR8Q97PANN98,5.0
0001713353,A1SDAYRVRR62ZH,5.0
0001061240,A1IG9N5URR82EB,5.0
0001061240,A3M1GRH7DAKG9H,4.0
0001061240,A1H3A4VJG11WCT,5.0
0001061240,A2PXHROL8DBVGR,5.0
0001061240,A3UOJT5NCIOS1U,5.0
0001061240,A2CVLIZ9ELU88,5.0
0001061240,A2HI7JIZ1EKWRQ,5.0
0001061240,A2LGACKSC0MALY,5.0
0001061240,A6EQG0P75KHJ,5.0
0001061240,A2RL015TSMQLRV,5.0
0001061240,A3LQW5GZSXDXAG,5.0
0001061240,A3O9Q65T1EJYO8,5.0
0001061240,A1TJ6TAESKL56O,5.0
0001061240,A364VBQMMXKX1Q,5.0
0001061240,A3ZG0U3FOF3T1,2.0
0001061240,A3BE4WPPAOK191,5.0
0001061240,A199XJR9ZO0EQ8,5.0
0001061240,AZT95BSNACPRR,5.0
0001061240,A3PF93B41F9IDL,4.0
0001061240,AOSS6RJIPV8WS,5.0
0001061240,A2QL1VNS6O65IK,5.0
0001061240,A1PZIHJAT8TG3W,5.0
0001061240,AYIPHN7Q2TBM3,5.0
0001061240,A31QP3G4FS2A90,5.0
0001061240,A3MMEIRXMH6QU3,5.0
0001061240,A2C81B811FA56V,5.0
0001061240,A3QYDL5CDNYN66,5.0
0001061240,A2A4SCGVEDWOX9,5.0
0001061240,AHJZLIXZUDSTD,5.0
0001061240,A35NBIN3NJK75S,5.0
0001061240,A2RJ8F39GFP9G9,5.0
0001061240,A2I3SX01TVDJJB,5.0
0001061240,A1VT3VPFRB050F,5.0
0001061240,A3OBWYOJXB2K96,5.0
0001061240,A20J9UEYG47LZL,5.0
0001932349,A1RJTUTL6AOBEW,5.0
0001932349,AG5WO5CYX6C2R,5.0
0001932349,A1JEI4W0IBQ6OA,5.0
0001932349,A1Q0WD0JBF9VE0,5.0
0001932349,ARTMVRZR549T6,5.0
0001932349,A1X9NB8F3KHOU5,5.0
0001932349,A2NG0O7JGLBGUP,5.0
0001932349,AJBJJM3W11QLL,5.0
0001712799,A2NJO6YE954DBH,4.0
0001712799,A1U1EY5QFJULO5,4.0
0001712799,AJ8AQG2X9JJ2Y,3.0
0001712799,A1K1JW1C5CUSUZ,5.0
0001712799,A1VZNYOMRMYAJ4,5.0
0001712799,AOXBDUX0VYAVV,5.0
0001712799,AMVHPY79SSM6I,5.0
0001712799,A1UFGV0WEC7VW0,5.0
0001712799,A1F44BF23GYH37,5.0
0001712799,A26HG915RCZC08,5.0
0001712799,A2M08SO0PJKPAV,1.0
0001712799,ACDGSWXN3NKSR,5.0
0001712799,A17IX3E12FRWXZ,5.0
0001712799,ATY6HODKD5DYU,5.0
0001712799,A25OZYI8MK3953,5.0
0001712799,A3VLU135Y2SVYJ,5.0
0001712799,A1BNWEJ7RVPLQ1,5.0
0001712799,A10SDSO3M24C1R,5.0
0001712799,A2Z3AK9S49YLVI,5.0
0001712799,A12Q7B7NT716RV,5.0
0001712799,A2W0KXDW71PP7Z,5.0
0001712799,A26TU4ONC9KQRR,5.0
0001712799,A1H3KVFWEUJ6S,5.0
0001712799,A21FGH67RH9EB,5.0
0001712799,A3KCU7U92ZL08X,5.0
0001712799,A2SX0AP507CQ1Z,4.0
0001712799,A2NSC2MI27AODX,5.0
0001712799,A1LOW0ABH5WFQ8,5.0
0001712799,A3LY3ZEYZO043L,4.0
0001712799,AHWZVR8D15XMK,5.0
0001712799,A1NKSA7YPFC2HB,5.0
0001712799,A1PZ94AOBKDLZU,5.0
0001712799,A6S7H9EXZC4AT,5.0
0001712799,ASSHPKQBFZPB5,5.0
0001712799,A1ZQ76HC6WIDAW,5.0
0001712799,A97K90QAVA3XZ,5.0
0001712799,A12RL09GAGJ6GP,5.0
0001712799,ATNLEKORO6W0T,5.0
0001712799,A1IE1MW324AX9B,5.0
0001712799,A13AL84BGHEF85,5.0
0001712799,AUE76YVSZ0D0H,4.0
0001712799,A278KG3PCNTZFO,5.0
0001712799,A2LYGPXM4BO3NW,5.0
0001712799,A3CKPNSGA7JOLK,4.0
0002006448,A2B1GZIRD6W646,4.0
0002006448,A1DK5AZMXS1QA3,4.0
0002006448,A1JS302JFHH9DJ,3.0
0002006448,A26QTCZG2XR3JH,5.0
0002006448,A1AV8G3QMHK2ST,5.0
0002006448,A36X9BU9JB8KCE,5.0
0002006448,A1J0DCO969DZ53,4.0
0002006448,A2MOBMVHECYVLE,5.0
0002005263,A2VDN6OJOIY74W,3.0
0002005263,A1POJBC0L210UT,4.0
0002005263,A2X9XKFB18UQCU,4.0
0002005263,AEC46NVS07MJ9,4.0
0002005263,A9ANMVCEOQ8P7,4.0
0002005263,A25SQVXZL0OICV,5.0
0002005263,A2BTLILDJGPHBP,5.0
0002005263,A9KF6TVHK49XH,5.0
0002005263,A3NUCX3B0OZ8RK,5.0
0002005263,A33WRKQCQ2R9JJ,5.0
0002005263,ARVOX5K5ZJOJR,3.0
0002005263,A353L9MM29O3UV,5.0
0002005263,A3VTEB4N3JVPYF,3.0
0002005263,A1YHS5P5DLMA2O,4.0
0002005263,A1LNKTDPF154ND,5.0
0002005263,A1YTZAZZ1L32RL,5.0
0002005263,A2TOY6KGR7BON1,5.0
0002005263,A3LAQSHW9IVKUO,5.0
0002005263,A21OVLZW4BFF6R,5.0
0002005263,ALFZQWJS6CHIN,5.0
0002005263,A1MN8SBTGP90GQ,5.0
0002005263,A1X9AW4B7SYGBZ,5.0
0002005263,A2NKR6UJG80TZY,5.0
0002005263,A2XC3VWHT2YX7W,5.0
0002005263,A19S1GJKOQDT3K,4.0
0002005263,AUIXPY0FM4AT8,5.0
0002005263,A1IZ5UWI7DK85X,5.0
0002005263,A3UHRT62SMS7M7,4.0
0002005263,AWNSW4WCQAGGC,5.0
0002005263,A2B4R7L8FX9BGT,5.0
0002005263,AQWJOMHILV3HM,5.0
0002005263,A23Q5CVR7OQT0P,4.0
0002005263,A2M21MDLT8EBKB,5.0
0002005263,A1WNWXDL5DB6OJ,3.0
0002005263,A8Y7VL4GFT3I5,5.0
0002005263,A18BXJ1QUUU67M,5.0
0002005263,A0334855HN6E38CXWXZR,5.0
0002005263,ARLA7GF4WHXWP,5.0
0002005263,A3Q8Q17PZPTG02,4.0
0002005263,A19E00EBW5T4P8,5.0
0002005263,AXW91NZREQK7W,5.0
0002005263,A3H8VQG6WD8A0W,5.0
0002005263,A1LKK0BIG205MK,5.0
0002005263,A3HZRBE0COF63O,5.0
0002005263,A359IT4L5PTY29,5.0
0002005263,A3MBBXYIXNC44X,5.0
0002005263,A2PLFV5938ESJD,5.0
0002005263,A2NBN7BOPSBZ8J,5.0
0002005263,A1JMSX54DO3LOP,4.0
0002005263,A2IUN4UQ9TTQAU,5.0
0002005263,A3VESYBWYWS6EZ,5.0
0002005263,ADLKZMNMVGA0Y,5.0
0002005263,A39WOO4Y1GY6PZ,4.0
0002005263,AKATSLETUOKPT,4.0
0002005263,A1XQ1JB4A3UWIK,5.0
0002005263,AQ2SGEU5O3CPU,5.0
0002005263,A3SBT9C1BH4NW,4.0
0002005263,A2YB27DQABTR10,5.0
0002005263,A3IUCGFLQW5WMC,5.0
0002005263,A2VJ42YOETXTGJ,4.0
0002005263,A3S62U3MSPH202,5.0
0002005263,APUS1UN6XMBBA,5.0
0002005263,A22QFL2QV9336P,5.0
0002005263,A18A4U7H4MWSP,3.0
0002005263,AGENS6MY9PZGW,4.0
0002005263,A18CEK0KG2GQYT,5.0
0002005263,A1CGSEC9WH69P0,2.0
0002005263,AX1NAI8PKSVWM,5.0
0002005263,A3MBENSVWGUFRK,3.0
0002005263,A27RAHQMS3SSUS,4.0
0002005263,A0790722OCX87RKL2J3T,5.0
0002005263,A3EHZMD24B5BQ0,5.0
0002005263,A2XCYD5CI5JUL8,3.0
0002005263,A2LJJ70H2V1LGG,4.0
0002005263,A2VP4K4EZQMK0H,5.0
0002005263,A20EEWWSFMZ1PN,5.0
0002005263,A31837O2LNB9OY,3.0
0002005263,A2XLTU77IHXT7D,5.0
0002005263,A2PO2J1E3U2WP8,5.0
0002005263,A1M2DFP0F1AM7O,5.0
0002005263,A1NMMEMQXWKEY5,5.0
0002005263,A2OFD4N2V01UJ0,5.0
0002005263,AZ29QKQ3P9RSF,4.0
0002005263,A59MFVKCBM81,5.0
0002005263,ABRGP7CAWC12R,5.0
0002005263,AJ0S3H4FWF3E6,4.0
0002005263,A34LD0NF74M4YL,5.0
0002005263,A2ICKSJ6T7WIBO,3.0
0002005263,A8G6KQD2JH8NW,5.0
0002005263,A1B2SXH9MHXLB2,5.0
0002005263,A1SFGWZDT7VW5M,5.0
0002005263,A2IP27AZB3D1SM,2.0
0002005263,A32P4UYG6FHW8D,4.0
0002005263,A1HHTBQYHJ3G6L,3.0
0002005263,A1D1NZGC903VCM,5.0
0002005263,A2L011SW64C71U,4.0
0002005263,AQYVOM8WORWPQ,5.0
0002005263,A1IKEBJX95DXL7,5.0
0002005263,A1KAKJJCS78ZQU,5.0
0002005263,A324NNSMM9EFML,5.0
0002005263,A3QYED2BGXI1J4,5.0
0002005263,A2L1WOL3CPMLZ7,4.0
0002005263,A2UBANTL5PBEYX,5.0
0002005263,ARQ9AJMB7K2P8,4.0
0002005263,A4ZKAHC5AXCQH,3.0
0002005263,A173A6FDY7AF1F,5.0
0002005263,A1IDOCLKG8RZAQ,3.0
0002005263,A2N1PDKJCNV61O,4.0
0002005263,A2IQPJZ5H4OE1G,5.0
0002005263,A1KW14CRGL4VHI,5.0
0002005263,A1GWI6951C8DNP,4.0
0002005263,A3I9SVIXG23UNR,5.0
0002005263,A2JCD121CVSVDI,5.0
0002005263,AY6FR1YI2DXWJ,5.0
0002005263,A1OW03P2J48W2T,5.0
0002005263,AW4WMLAWDHRW7,5.0
0002005263,A22EVOS6RJLK02,5.0
0002005263,A1KM52V1PPD05J,4.0
0002005263,A2V0TCP6RSFHH5,4.0
0002005263,AM7W8HF8AP55K,5.0
0002005263,A2H650P49NTKMR,4.0
0002005263,A1451WNQDLL505,5.0
0002005263,A2F4DQCEER6EP0,5.0
0002005263,A2M1Z3HYHGKW71,4.0
0002005263,AD0DOKAU30HIO,5.0
0002005263,A2R8RX05RDWD3K,5.0
0002005263,A25TS1GQCVBRRL,5.0
0002005263,A39QEKNEFSJ34Q,3.0
0002005263,A1XTWXIMUCDGQE,4.0
0002005263,AN8C7BGR98HLN,3.0
0002005263,AI0BCEWRE04G0,3.0
0002005263,A2CWV7OPIRY3SL,4.0
0002005263,A284X2QGD5QYV3,3.0
0002005263,A2B1GZIRD6W646,3.0
0002005263,AUFJI068IDTGD,5.0
0002005263,A38K04MT5LR0JC,2.0
0002005263,A1U11NS6LZ76PB,5.0
0002005263,APV3V9NAXCPFI,2.0
0002005263,A2XGVXP3RVV9SJ,2.0
0002005263,A11UA7RCLN6WNU,5.0
0002005263,A19KGMS0Y8LZZP,3.0
0002005263,A15579Y1NDKSGW,1.0
0002005263,A1D6PWUMDY9F7V,4.0
0002005263,A1JYERR10WFM3O,1.0
0002005263,A19GHRM6YUX0HV,3.0
0002005263,A1U6B2LDK3BUVU,3.0
0002005263,A2K9XJ1ND1343O,5.0
0002005263,AQWPR35GQAC6A,1.0
0002005263,A1E7G56OX03JKO,1.0
0002005263,A1IROHF4TW000K,4.0
0002005263,A1OTGBG66P6K5Y,5.0
0002005263,A3ABJR7AHYSJYM,4.0
0002005263,A2LVI17XQ5EYQ0,3.0
0002005263,A11M98R135HMSY,4.0
0002005263,A912C7977MO6O,4.0
0002005263,AWJ2DKOPN7P3W,1.0
0002005263,A25CD3NNU10FXA,3.0
0002005263,A2XWOJX3RV4PLW,2.0
0002005263,A2Q3D3CC9HT0S5,1.0
0002005263,A4CGCU0FQFKTA,1.0
0002005263,A11F0ECHMYDWIN,4.0
0002005263,A2PR7D7O1DY10I,4.0
0002005263,AQ55H30MZSV0Q,1.0
0002005263,A1WRXACOKPITBQ,1.0
0002005263,AA0OOIGP5MQ6D,2.0
0002005263,A16NGVGUH407ZO,1.0
0002005263,A231J4UZ1YEUQ0,1.0
0002005263,A7X1H9HQFGBII,3.0
0002005263,A34Y4CN9FADTB7,2.0
0002005263,A3NHI94FA6ME71,3.0
0002005263,A2KSU7OOJ5C479,4.0
0002005263,A3HDLAZUZH8QWF,2.0
0002005263,A1IIGIXBH9NX4J,4.0
0002005263,AJAPKRSNE6YIP,1.0
0002005263,A3FT7WR9YGU4RK,5.0
0002005263,A2HB2UG12Y9TJ3,1.0
0002005263,A2VZ11U5DXM8J5,4.0
0002005263,A34UTL4AVX80MK,5.0
0002005263,A2AG0DBDIQ7JOK,2.0
0002005263,A1DBDFV1K52ANB,4.0
0002005263,A3G2JYXEW059CY,2.0
0002005263,ADJKMC7AO7YN3,3.0
0002005263,ASB1VI8NQRY61,4.0
0002005263,ANEDXRFDZDL18,4.0
0002005263,A1NIJN65YPFUR1,5.0
0002005263,AQ40L2YGV7C42,5.0
0002005263,AYNLD5B9OKL0F,3.0
0002005263,A9GEHD37Z90HT,3.0
0002005263,ALA15X444CMOU,4.0
0002005263,A1GPKEWSZGUEEP,3.0
0002005263,AVCK48WHU7Q4T,3.0
0002005263,A34PUH7KNZ9HCJ,5.0
0002005263,A9L1JTFE26GLN,3.0
0002005263,AL2VDE4LO4ESR,3.0
0002005263,A2XIZEBB2KS0YJ,3.0
0002005263,A1R1K5KEF5MCIM,1.0
0002005263,A38FPECVKD1Y15,1.0
0002005263,A2GLN2XGQ5JNWQ,4.0
0002005263,A356OPC8FE82K9,4.0
0002005263,A2VKJSOFX1TIWL,1.0
0002005263,AR9TE45VPVGQK,1.0
0002005263,A2CR57GAJKNWVV,3.0
0002005263,A1V1B8FOFE2ZZ,2.0
0002005263,A1QIHNZHUHQV08,1.0
0002005263,A3NU88ECJZ168W,3.0
0002005263,A2K7BZAL9BB92F,4.0
0002005263,AO6U3C5QH8CON,1.0
0002005263,AVGGEAI1YGSAP,3.0
0002005263,A26MAEXDS5Y1HZ,4.0
0002005263,A3LNHS3SDP4AFO,1.0
0002005263,AH7ZG2XVL5WOW,3.0
0002005263,AXGBP1OF2972H,1.0
0002005263,A3NMT1447ME6PC,1.0
0002005263,A3HCPK54FATFO4,3.0
0002005263,AMFB2GBB2O84X,1.0
0002005263,A3NGN97HO5BA95,2.0
0002005263,A2W4B5871IRPUD,3.0
0002005263,A3AD071UEP20WS,5.0
0002005263,A1F76LOFW5JJC2,2.0
0002005263,A2NH86IELLJSE4,4.0
0002005263,A7E2MSRVHAAO1,5.0
0002005263,A1HD50VEPZYO0O,1.0
0002005263,A2EJ7CM6ANG7DT,4.0
0002005263,A2F6N60Z96CAJI,4.0
0002005263,A34Y8CPXE6AFI0,1.0
0002005263,A9ETDX5K04DY,5.0
0002005263,A2ODBHT4URXVXQ,5.0
0002005263,A18VICK1AMJS6B,2.0
0002005263,A2UL2HW5BFQ4QC,5.0
0002005263,A3SFETHRODPP8W,5.0
0002005263,AVYHIKHA6KRJF,4.0
0002005263,A3TGNIQ0R3V6L7,4.0
0002005263,A1K1JW1C5CUSUZ,4.0
0002005263,A359U0JFFZ0Q04,4.0
000047715X,ASS457AQPDIFZ,5.0
000047715X,A3NMH1KTLG7CWX,5.0
000047715X,A2LI5026JCXQBA,4.0
000047715X,AHNMXYVRDN1R9,5.0
000047715X,A2CAVTNQA2Y3IJ,5.0
000047715X,A2685NTFXLJJ1T,5.0
000047715X,A17TBLPM7H401J,4.0
0001384198,A310S8GKL783R8,5.0
0001384198,ABO3HOSXIPOZY,4.0
0001384198,AU4Z1Q4AX9ILA,5.0
0001384198,A1TGZVJZK8SMBX,5.0
0001384198,A3CCP99A7Z7HHT,3.0
0001384198,AYD53QNGJ86V0,5.0
0001384198,AES2G12KC8LRF,5.0
0001384198,A23NCV8FKT8NRF,5.0
0001384198,A2Z7OH44GTJ23D,5.0
0001384198,A3T2QUE13K4JWY,5.0
0001384198,A1LV2PJ80H3JXE,5.0
0001384198,A1G615KUVK29L6,5.0
0001384198,A2MJ1TKBQLWK33,5.0
0001384198,A1I48922IBOTE8,5.0
0001384198,A1OMQQKJG4KR7A,5.0
0001384198,A31FJPFY42IT92,5.0
0001384198,A3107JD6RGUQ97,5.0
0001384198,A3Y057QQBRYVI,5.0
0001384198,A1BLJ866DE2F8T,5.0
0001384198,A2SOJTJXR36WMS,1.0
0001384198,A2W9151Z7893LJ,5.0
0001384198,A3TRZ4O5B9ONHZ,3.0
0001384198,A2150RHQWD47RC,5.0
0001384198,A1KHD3XC892XTT,5.0
0001384198,AM7OX9KB9GX0U,5.0
0001384198,AITO6LBC7P1JO,5.0
0001384198,A25WH067IC4FCT,3.0
0001384198,A3K5ZUTTBSLUV6,5.0
0001384198,A12DFDJ2FM8KOT,5.0
0001384198,A3UWKRWJCJY90N,5.0
0001384198,A2N5Q9KNX4NIP3,5.0
0001384198,A144W4D9V4GK1G,5.0
0001384198,A33QAJB8CMC58H,2.0
0001384198,AZY870M82TGEI,5.0
0001384198,A37FJCCFASRNWH,5.0
0001384198,A243JAEFC50KWI,5.0
0001384198,A7QER6NGTP22X,5.0
0001384198,A63EC9EKME81W,5.0
0001384198,A18IPJWWO2OTB2,3.0
0001384198,A1KNSEFW5S2L6R,3.0
0001384198,A1A39VPNV7AHUF,5.0
0001384198,AYMEYAL8G7LJB,5.0
0001384198,A2CKKGIZSCCR6W,5.0
0001384198,A1L7ZTSJEN191T,3.0
0001384198,A366C6OLXZXVCC,5.0
0001384198,A1508MNAKXY1CK,5.0
0001384198,A1ACR3QGBJ7YTM,5.0
0001384198,AX9B0WWEELO20,5.0
0001384198,A2VXW3QE963TOM,5.0
0001384198,ASSI4OYKJT707,5.0
0001384198,A3DIWNJ495C9LL,1.0
0001384198,A1LXORA52TN2J5,5.0
0001384198,AETO5HN3JOGUZ,5.0
0001384198,A2JKB42RBCZZHB,5.0
0001384198,A8FS5GNH5VKPH,5.0
0001384198,ACPSP50X6K7NO,5.0
0001384198,A34HEO2ZBAW98W,5.0
0001384198,A34JUKOGBOSALK,5.0
0001384198,A39KX2ODBZ057S,5.0
0001384198,A25B7XXSTTN1IY,5.0
0001384198,A3MJY8X6VFB5CX,5.0
0001384198,A36655IEDV8ZT7,5.0
0001384198,A3L714OY25JG33,5.0
0001384198,A34UMGJYMWVLJ5,5.0
0001384198,A26L9F72JXA376,5.0
0001384198,A12OA7JG6H0YR5,5.0
0001384198,ALX81AEW5A346,5.0
0001384198,A3F6YRZGRQ5QGU,5.0
0001384198,A3SVZC9Q3A54LF,5.0
0001384198,A3SZO31VIW4ILP,5.0
0001384198,A33JV786SH0EFB,5.0
0001384198,A3ERTNXKSPRKB0,5.0
0001384198,A3B6MTQA5TIMPP,5.0
0001384198,A1CN2WHE2BKG3H,1.0
0001384198,AFJG5JYXDM29E,5.0
0001384198,ASVFHUFUM2Z5I,5.0
0001384198,A2H3RRKC17QN3A,5.0
0001384198,A1ZH1498KCF0II,5.0
0001384198,A2L4BBNT6DXHWM,5.0
0001384198,A18LCUFMH0EUWJ,3.0
0001384198,A2K1RLEEX925XK,3.0
0001384198,A1SRBQU4TOXGFP,5.0
0001384198,AQAGFIK4V5JCC,5.0
0001384198,AGIEJEH5K1WMT,3.0
0001384198,A3LLQ16DMKZEOD,5.0
0001384198,A3EY4VI8K6JLUU,5.0
0001384198,A34TPFLDV1ZG70,5.0
0001384198,A1G6G6UXR1YSKC,5.0
0001384198,A2ANJLL8HNNO1D,5.0
0001384198,A3HV8GH3S2TQ0W,5.0
0001384198,A1O8C1KIFXBCUF,5.0
0001384198,A3QQ8K5NM64QVF,4.0
0001384198,A8GE5VJJTXLPA,5.0
0001384198,A1YNOQ1OU02YMO,5.0
0001384198,A2GXKHKF8WPS9D,3.0
0001384198,A1MRCHJBBVNY5M,5.0
0001384198,A1RSN09JRDY48O,5.0
0001384198,A2M3YVLY0HYPC5,5.0
0001384198,A15CJLG8LF9GT5,5.0
0001384198,ABCVILJISUH9K,5.0
0001384198,A2YKGQH38MQPRV,5.0
0001384198,A3K2RKBQEKXKRN,5.0
0001384198,A3TYEFOT6TVW1F,1.0
0001384198,A36H7DM3F30NW0,5.0
0001384198,AZ5PL9H99H5LL,5.0
0001384198,AQ5QW0G7PH4DA,5.0
0001384198,A1E4076GTWPH70,5.0
0001384198,A3EUTW7F1RY420,5.0
0001384198,A8W26M5KSU5TJ,5.0
0001384198,A4RUR24N42D8C,5.0
0001384198,A1ZNB8UGH9H26S,5.0
0001384198,A2GAQW617JHPXS,5.0
0001384198,AEH6CWDFBH8S4,3.0
0001384198,AQD4IQIJ03WQY,5.0
0001384198,AAXAB62G5OZB3,1.0
0001384198,A2ES394NGZWN5W,5.0
0001384198,A2YGO6ECA5D6DG,5.0
0001384198,A14DDVQWNQ5278,3.0
0001384198,A3THVM6IF6KMA3,5.0
